Date,Open,High,Low,Close,Adj Close,Volume
2003-05-02,6100.000000,6200.000000,6010.000000,6140.000000,4585.791016,41120000
2003-05-05,6140.000000,6140.000000,6140.000000,6140.000000,4585.791016,0
2003-05-06,6210.000000,6320.000000,6210.000000,6260.000000,4675.414551,35920000
2003-05-07,6340.000000,6400.000000,6200.000000,6390.000000,4772.508789,49160000
2003-05-08,6390.000000,6390.000000,6390.000000,6390.000000,4772.508789,0
2003-05-09,6320.000000,6370.000000,6260.000000,6340.000000,4735.164063,22870000
2003-05-12,6500.000000,6590.000000,6460.000000,6540.000000,4884.539063,36610000
2003-05-13,6540.000000,6540.000000,6290.000000,6320.000000,4720.227051,29390000
2003-05-14,6260.000000,6300.000000,6170.000000,6190.000000,4623.134766,24465000
2003-05-15,6240.000000,6340.000000,6150.000000,6300.000000,4705.290527,28510000
2003-05-16,6260.000000,6310.000000,6140.000000,6140.000000,4585.791016,31405000
2003-05-19,6050.000000,6090.000000,5980.000000,6020.000000,4496.164551,31090000
2003-05-20,5920.000000,6140.000000,5910.000000,6130.000000,4578.321777,23500000
2003-05-21,6090.000000,6170.000000,6050.000000,6080.000000,4540.978027,20475000
2003-05-22,6030.000000,6170.000000,5970.000000,6000.000000,4481.228027,24650000
2003-05-23,6080.000000,6250.000000,6070.000000,6240.000000,4660.477539,21445000
2003-05-26,6240.000000,6370.000000,6170.000000,6340.000000,4735.164063,21220000
2003-05-27,6300.000000,6360.000000,6230.000000,6280.000000,4690.354004,12840000
2003-05-28,6480.000000,6510.000000,6370.000000,6420.000000,4794.914551,34535000
2003-05-29,6420.000000,6540.000000,6360.000000,6490.000000,4847.195313,34130000
2003-05-30,6490.000000,6510.000000,6400.000000,6480.000000,4839.726563,23195000
2003-06-02,6580.000000,6700.000000,6580.000000,6680.000000,4989.101074,33215000
2003-06-03,6550.000000,6600.000000,6470.000000,6470.000000,4832.259766,26775000
2003-06-04,6520.000000,6580.000000,6430.000000,6580.000000,4914.415039,20430000
2003-06-05,6660.000000,6730.000000,6620.000000,6670.000000,4981.631836,27350000
2003-06-06,6670.000000,6670.000000,6670.000000,6670.000000,4981.631836,0
2003-06-09,6730.000000,6890.000000,6690.000000,6880.000000,5138.476074,38905000
2003-06-10,6800.000000,6940.000000,6780.000000,6880.000000,5138.476074,20680000
2003-06-11,6960.000000,7050.000000,6880.000000,6900.000000,5153.413086,27520000
2003-06-12,7000.000000,7040.000000,6950.000000,7000.000000,5228.100586,45395000
2003-06-13,7080.000000,7120.000000,6970.000000,7010.000000,5235.568848,29815000
2003-06-16,6900.000000,6960.000000,6820.000000,6820.000000,5093.664551,19060000
2003-06-17,7060.000000,7150.000000,6990.000000,7140.000000,5332.662598,42120000
2003-06-18,7030.000000,7180.000000,7030.000000,7080.000000,5287.849121,19355000
2003-06-19,7200.000000,7500.000000,7140.000000,7400.000000,5526.848633,48170000
2003-06-20,7300.000000,7400.000000,7280.000000,7280.000000,5437.223633,23375000
2003-06-23,7280.000000,7300.000000,7120.000000,7140.000000,5332.662598,20565000
2003-06-24,7000.000000,7050.000000,6980.000000,7030.000000,5250.506348,22885000
2003-06-25,7050.000000,7210.000000,7020.000000,7190.000000,5370.005859,17285000
2003-06-26,7050.000000,7350.000000,7050.000000,7290.000000,5444.692871,17265000
2003-06-27,7340.000000,7410.000000,7220.000000,7220.000000,5392.412109,22770000
2003-06-30,7160.000000,7210.000000,7070.000000,7100.000000,5302.789063,15605000
2003-07-01,7100.000000,7250.000000,7040.000000,7240.000000,5407.348633,13000000
2003-07-02,7390.000000,7420.000000,7310.000000,7420.000000,5541.785156,25990000
2003-07-03,7640.000000,7820.000000,7580.000000,7640.000000,5706.097168,58735000
2003-07-04,7630.000000,7710.000000,7580.000000,7680.000000,5735.974121,12565000
2003-07-07,7740.000000,7750.000000,7670.000000,7720.000000,5765.847168,14800000
2003-07-08,7990.000000,8000.000000,7910.000000,7970.000000,5952.564453,62230000
2003-07-09,7980.000000,7990.000000,7890.000000,7930.000000,5922.689941,18865000
2003-07-10,7880.000000,7960.000000,7840.000000,7840.000000,5855.471191,25675000
2003-07-11,7760.000000,7880.000000,7700.000000,7880.000000,5885.345703,22460000
2003-07-14,7900.000000,8210.000000,7890.000000,8190.000000,6116.877441,46710000
2003-07-15,8220.000000,8230.000000,8080.000000,8160.000000,6094.471191,35205000
2003-07-16,8300.000000,8410.000000,8180.000000,8360.000000,6243.845215,41615000
2003-07-17,8360.000000,8360.000000,8360.000000,8360.000000,6243.845215,0
2003-07-18,7950.000000,8160.000000,7950.000000,8080.000000,6034.721191,45980000
2003-07-21,8040.000000,8210.000000,8040.000000,8140.000000,6079.534180,23485000
2003-07-22,8100.000000,8240.000000,8090.000000,8240.000000,6154.220215,21290000
2003-07-23,8300.000000,8340.000000,8040.000000,8070.000000,6027.253906,24025000
2003-07-24,8010.000000,8180.000000,7980.000000,8130.000000,6072.064941,25795000
2003-07-25,8080.000000,8160.000000,7980.000000,8160.000000,6094.471191,15045000
2003-07-28,8300.000000,8390.000000,8250.000000,8360.000000,6243.845215,20205000
2003-07-29,8400.000000,8480.000000,8360.000000,8470.000000,6326.002930,21905000
2003-07-30,8400.000000,8470.000000,8400.000000,8430.000000,6296.126953,16200000
2003-07-31,8400.000000,8490.000000,8270.000000,8320.000000,6213.970215,20615000
2003-08-01,8360.000000,8540.000000,8360.000000,8520.000000,6363.345215,25115000
2003-08-04,8400.000000,8520.000000,8400.000000,8430.000000,6296.126953,10235000
2003-08-05,8450.000000,8590.000000,8450.000000,8560.000000,6393.218750,15605000
2003-08-06,8400.000000,8420.000000,8220.000000,8260.000000,6169.158203,24635000
2003-08-07,8240.000000,8250.000000,8090.000000,8200.000000,6124.345215,15665000
2003-08-08,8200.000000,8240.000000,8090.000000,8120.000000,6064.596191,11095000
2003-08-11,7940.000000,8160.000000,7930.000000,8160.000000,6094.471191,17040000
2003-08-12,8200.000000,8200.000000,7950.000000,8000.000000,5974.972168,19490000
2003-08-13,8120.000000,8260.000000,8080.000000,8250.000000,6161.689453,13830000
2003-08-14,8370.000000,8500.000000,8270.000000,8500.000000,6348.407227,23680000
2003-08-15,8500.000000,8500.000000,8500.000000,8500.000000,6348.407227,0
2003-08-18,8550.000000,8580.000000,8350.000000,8380.000000,6258.784180,19925000
2003-08-19,8650.000000,8700.000000,8600.000000,8600.000000,6423.094238,23975000
2003-08-20,8620.000000,8790.000000,8560.000000,8700.000000,6497.781738,24660000
2003-08-21,8680.000000,8840.000000,8680.000000,8830.000000,6594.876953,23415000
2003-08-22,8860.000000,8980.000000,8830.000000,8920.000000,6662.093750,25245000
2003-08-25,8880.000000,8950.000000,8820.000000,8860.000000,6617.280273,16225000
2003-08-26,8780.000000,8940.000000,8730.000000,8910.000000,6654.625488,21695000
2003-08-27,8940.000000,8950.000000,8840.000000,8860.000000,6617.280273,20545000
2003-08-28,9000.000000,9000.000000,8730.000000,8760.000000,6542.593262,28335000
2003-08-29,8820.000000,8840.000000,8580.000000,8700.000000,6497.781738,26590000
2003-09-01,8740.000000,8810.000000,8650.000000,8740.000000,6527.655273,16540000
2003-09-02,8800.000000,8820.000000,8590.000000,8610.000000,6430.563477,16285000
2003-09-03,8640.000000,8710.000000,8580.000000,8650.000000,6460.437012,21495000
2003-09-04,8640.000000,8770.000000,8620.000000,8720.000000,6512.717285,14320000
2003-09-05,8840.000000,8930.000000,8800.000000,8860.000000,6617.280273,17780000
2003-09-08,8870.000000,9030.000000,8820.000000,9030.000000,6744.249512,18265000
2003-09-09,9160.000000,9400.000000,9140.000000,9240.000000,6901.092285,44905000
2003-09-10,9240.000000,9240.000000,9240.000000,9240.000000,6901.092285,0
2003-09-11,9240.000000,9240.000000,9240.000000,9240.000000,6901.092285,0
2003-09-12,9240.000000,9240.000000,9240.000000,9240.000000,6901.092285,0
2003-09-15,9100.000000,9140.000000,8740.000000,8750.000000,6535.124023,34760000
2003-09-16,8700.000000,8900.000000,8680.000000,8890.000000,6639.686035,22945000
2003-09-17,9000.000000,9070.000000,8930.000000,8990.000000,6714.375488,28225000
2003-09-18,9020.000000,9030.000000,8810.000000,8880.000000,6632.218262,23055000
2003-09-19,8990.000000,9000.000000,8530.000000,8600.000000,6423.094238,34340000
2003-09-22,8450.000000,8480.000000,7990.000000,8060.000000,6019.784180,42940000
2003-09-23,8000.000000,8050.000000,7780.000000,7950.000000,5937.628418,58805000
2003-09-24,8080.000000,8150.000000,7980.000000,8100.000000,6049.659180,48340000
2003-09-25,7820.000000,8030.000000,7780.000000,8020.000000,5989.909668,44665000
2003-09-26,7920.000000,8010.000000,7760.000000,7760.000000,5795.723633,37200000
2003-09-29,7750.000000,7810.000000,7560.000000,7730.000000,5773.316406,37810000
2003-09-30,7820.000000,8000.000000,7820.000000,7840.000000,5855.471191,42090000
2003-10-01,7760.000000,8030.000000,7740.000000,8000.000000,5974.972168,39630000
2003-10-02,8230.000000,8230.000000,8100.000000,8170.000000,6101.939941,41260000
2003-10-03,8170.000000,8170.000000,8170.000000,8170.000000,6101.939941,0
2003-10-06,8350.000000,8510.000000,8330.000000,8420.000000,6288.657227,44425000
2003-10-07,8540.000000,8570.000000,8430.000000,8520.000000,6363.345215,25115000
2003-10-08,8600.000000,8600.000000,8420.000000,8480.000000,6333.469238,32550000
2003-10-09,8480.000000,8620.000000,8450.000000,8570.000000,6400.687012,40505000
2003-10-10,8620.000000,8960.000000,8560.000000,8900.000000,6647.156250,41435000
2003-10-13,8780.000000,8950.000000,8720.000000,8900.000000,6647.156250,27460000
2003-10-14,8990.000000,9120.000000,8980.000000,9060.000000,6766.653809,34375000
2003-10-15,9120.000000,9150.000000,8940.000000,9020.000000,6736.780762,26060000
2003-10-16,9000.000000,9190.000000,8920.000000,9190.000000,6863.746094,37050000
2003-10-17,9180.000000,9320.000000,8990.000000,9040.000000,6751.716797,36790000
2003-10-20,8970.000000,9200.000000,8970.000000,9160.000000,6841.343262,28190000
2003-10-21,9240.000000,9370.000000,9140.000000,9240.000000,6901.092285,34390000
2003-10-22,9300.000000,9420.000000,9150.000000,9400.000000,7020.591797,29480000
2003-10-23,9180.000000,9240.000000,8900.000000,8950.000000,6684.498047,35460000
2003-10-24,8950.000000,8990.000000,8690.000000,8740.000000,6527.655273,30240000
2003-10-27,8750.000000,8960.000000,8710.000000,8960.000000,6691.968750,23240000
2003-10-28,8970.000000,9290.000000,8900.000000,9240.000000,6901.092285,32095000
2003-10-29,9420.000000,9480.000000,9330.000000,9340.000000,6975.780273,34570000
2003-10-30,9400.000000,9440.000000,9320.000000,9420.000000,7035.528809,20885000
2003-10-31,9500.000000,9510.000000,9270.000000,9400.000000,7020.591797,24580000
2003-11-03,9400.000000,9500.000000,9330.000000,9490.000000,7087.809570,18040000
2003-11-04,9600.000000,9690.000000,9480.000000,9580.000000,7155.028809,40790000
2003-11-05,9480.000000,9610.000000,9440.000000,9600.000000,7169.966797,29740000
2003-11-06,9600.000000,9610.000000,9280.000000,9300.000000,6945.903809,32325000
2003-11-07,9400.000000,9540.000000,9360.000000,9540.000000,7125.154785,18955000
2003-11-10,9420.000000,9490.000000,9190.000000,9320.000000,6960.844238,26360000
2003-11-11,9120.000000,9230.000000,9060.000000,9220.000000,6886.156250,25245000
2003-11-12,9200.000000,9400.000000,9150.000000,9400.000000,7020.591797,15265000
2003-11-13,9560.000000,9570.000000,9410.000000,9540.000000,7125.154785,26885000
2003-11-14,9480.000000,9570.000000,9380.000000,9380.000000,7005.652832,19070000
2003-11-17,9300.000000,9310.000000,9080.000000,9220.000000,6886.156250,25245000
2003-11-18,9160.000000,9350.000000,9160.000000,9330.000000,6968.309082,14070000
2003-11-19,9120.000000,9210.000000,9050.000000,9130.000000,6818.936523,37555000
2003-11-20,9060.000000,9130.000000,8950.000000,8980.000000,6706.904785,32565000
2003-11-21,8950.000000,9170.000000,8920.000000,9120.000000,6811.468750,32800000
2003-11-24,9090.000000,9130.000000,8840.000000,8870.000000,6624.749023,21840000
2003-11-25,9020.000000,9070.000000,8920.000000,9030.000000,6744.249512,23760000
2003-11-26,9050.000000,9130.000000,8980.000000,9100.000000,6796.530762,18815000
2003-11-27,9100.000000,9140.000000,9010.000000,9110.000000,6804.000488,13295000
2003-11-28,9130.000000,9340.000000,9130.000000,9300.000000,6945.903809,18225000
2003-12-01,9300.000000,9400.000000,9210.000000,9320.000000,6960.844238,17665000
2003-12-02,9390.000000,9410.000000,9330.000000,9370.000000,6998.186523,19415000
2003-12-03,9400.000000,9510.000000,9330.000000,9420.000000,7035.528809,17055000
2003-12-04,9360.000000,9400.000000,9220.000000,9220.000000,6886.156250,21545000
2003-12-05,9210.000000,9210.000000,8990.000000,9030.000000,6744.249512,28375000
2003-12-08,9030.000000,9060.000000,8820.000000,9000.000000,6721.842285,28845000
2003-12-09,8980.000000,9080.000000,8880.000000,8900.000000,6647.156250,19600000
2003-12-10,8750.000000,9060.000000,8720.000000,9060.000000,6766.653809,52095000
2003-12-11,9060.000000,9230.000000,9050.000000,9050.000000,6759.187500,50760000
2003-12-12,9200.000000,9250.000000,9060.000000,9100.000000,6796.530762,21495000
2003-12-15,9200.000000,9290.000000,9150.000000,9220.000000,6886.156250,22075000
2003-12-16,9020.000000,9160.000000,8980.000000,9080.000000,6781.593750,24525000
2003-12-17,9100.000000,9130.000000,8840.000000,8850.000000,6609.811523,38820000
2003-12-18,8850.000000,8880.000000,8750.000000,8850.000000,6609.811523,39130000
2003-12-19,8910.000000,9040.000000,8870.000000,8970.000000,6699.436035,23530000
2003-12-22,8820.000000,8960.000000,8820.000000,8840.000000,6602.344727,22260000
2003-12-23,8880.000000,8930.000000,8840.000000,8840.000000,6602.344727,22600000
2003-12-24,8900.000000,8930.000000,8710.000000,8780.000000,6557.530273,29335000
2003-12-25,8780.000000,8780.000000,8780.000000,8780.000000,6557.530273,0
2003-12-26,8780.000000,8840.000000,8780.000000,8830.000000,6594.876953,21955000
2003-12-29,8800.000000,8850.000000,8760.000000,8800.000000,6572.468262,18440000
2003-12-30,8960.000000,9080.000000,8900.000000,9020.000000,6736.780762,22430000
2003-12-31,9020.000000,9020.000000,9020.000000,9020.000000,6736.780762,0
2004-01-01,9020.000000,9020.000000,9020.000000,9020.000000,6736.780762,0
2004-01-02,9020.000000,9060.000000,8930.000000,8980.000000,6706.904785,18940000
2004-01-05,8980.000000,9150.000000,8950.000000,9150.000000,6833.874023,22385000
2004-01-06,9340.000000,9340.000000,9170.000000,9200.000000,6871.215332,22405000
2004-01-07,9270.000000,9380.000000,9240.000000,9300.000000,6945.903809,19970000
2004-01-08,9420.000000,9550.000000,9370.000000,9380.000000,7005.652832,37520000
2004-01-09,9600.000000,10240.000000,9560.000000,10160.000000,7588.213379,73480000
2004-01-12,10100.000000,10200.000000,9960.000000,10100.000000,7543.401855,33995000
2004-01-13,10160.000000,10180.000000,10000.000000,10060.000000,7513.525391,22040000
2004-01-14,9820.000000,9990.000000,9820.000000,9890.000000,7386.554688,28740000
2004-01-15,9900.000000,10000.000000,9810.000000,9930.000000,7416.432617,31625000
2004-01-16,10020.000000,10140.000000,10000.000000,10120.000000,7558.335938,27745000
2004-01-19,10180.000000,10480.000000,10140.000000,10420.000000,7782.402832,26945000
2004-01-20,10420.000000,10600.000000,10300.000000,10520.000000,7857.089355,20150000
2004-01-21,10520.000000,10520.000000,10520.000000,10520.000000,7857.089355,0
2004-01-22,10520.000000,10520.000000,10520.000000,10520.000000,7857.089355,0
2004-01-23,10520.000000,10520.000000,10520.000000,10520.000000,7857.089355,0
2004-01-26,10840.000000,11100.000000,10700.000000,10900.000000,8140.896484,73785000
2004-01-27,11080.000000,11080.000000,10600.000000,10700.000000,7991.526367,34810000
2004-01-28,10760.000000,10960.000000,10640.000000,10760.000000,8036.337402,29185000
2004-01-29,10820.000000,10820.000000,10560.000000,10660.000000,7961.646484,23660000
2004-01-30,10660.000000,10680.000000,10420.000000,10480.000000,7827.212891,21515000
2004-02-02,10480.000000,10600.000000,10400.000000,10600.000000,7916.835938,12645000
2004-02-03,10300.000000,10480.000000,10280.000000,10340.000000,7722.651367,22930000
2004-02-04,10280.000000,10340.000000,10180.000000,10180.000000,7603.148926,18560000
2004-02-05,10100.000000,10300.000000,10060.000000,10240.000000,7647.964844,18245000
2004-02-06,10320.000000,10700.000000,10280.000000,10540.000000,7872.025391,34875000
2004-02-09,10720.000000,10920.000000,10700.000000,10860.000000,8111.024902,22635000
2004-02-10,10940.000000,11000.000000,10760.000000,10920.000000,8155.838867,20570000
2004-02-11,11000.000000,11180.000000,10960.000000,11080.000000,8275.336914,30435000
2004-02-12,11200.000000,11200.000000,10920.000000,10980.000000,8200.647461,28550000
2004-02-13,10900.000000,11100.000000,10840.000000,11100.000000,8290.272461,16760000
2004-02-16,11100.000000,11320.000000,11020.000000,11260.000000,8409.770508,31250000
2004-02-17,11220.000000,11420.000000,11120.000000,11200.000000,8364.959961,18220000
2004-02-18,11260.000000,11360.000000,10980.000000,10980.000000,8200.647461,18650000
2004-02-19,11020.000000,11100.000000,10900.000000,11100.000000,8290.272461,18885000
2004-02-20,10940.000000,11080.000000,10880.000000,10980.000000,8200.647461,18165000
2004-02-23,10900.000000,11040.000000,10780.000000,10940.000000,8170.773438,19085000
2004-02-24,10800.000000,10880.000000,10580.000000,10620.000000,7931.777344,30425000
2004-02-25,10560.000000,10580.000000,10440.000000,10500.000000,7842.151367,24540000
2004-02-26,10540.000000,10640.000000,10460.000000,10520.000000,7857.089355,17225000
2004-02-27,10400.000000,10900.000000,10400.000000,10900.000000,8140.896484,20965000
2004-03-01,10900.000000,10900.000000,10900.000000,10900.000000,8140.896484,0
2004-03-02,11100.000000,11160.000000,10980.000000,11080.000000,8275.336914,24930000
2004-03-03,11100.000000,11180.000000,11040.000000,11080.000000,8275.336914,17960000
2004-03-04,11080.000000,11380.000000,11040.000000,11380.000000,8499.394531,21405000
2004-03-05,11420.000000,11420.000000,11280.000000,11280.000000,8424.712891,21440000
2004-03-08,11220.000000,11260.000000,10940.000000,10980.000000,8200.647461,20235000
2004-03-09,10800.000000,10900.000000,10700.000000,10780.000000,8051.271973,17675000
2004-03-10,10760.000000,10840.000000,10600.000000,10620.000000,7931.777344,22620000
2004-03-11,10580.000000,10820.000000,10560.000000,10660.000000,7961.646484,46135000
2004-03-12,10600.000000,10660.000000,10140.000000,10480.000000,7827.212891,46065000
2004-03-15,10640.000000,10660.000000,10500.000000,10500.000000,7842.151367,18220000
2004-03-16,10340.000000,10560.000000,10280.000000,10560.000000,7886.960449,19705000
2004-03-17,10680.000000,10940.000000,10640.000000,10900.000000,8140.896484,21170000
2004-03-18,10960.000000,10960.000000,10740.000000,10880.000000,8125.961426,22035000
2004-03-19,10820.000000,11100.000000,10800.000000,11100.000000,8290.272461,17055000
2004-03-22,11000.000000,11080.000000,10820.000000,10880.000000,8125.961426,20000000
2004-03-23,10700.000000,10880.000000,10640.000000,10820.000000,8081.146484,19105000
2004-03-24,10800.000000,10900.000000,10700.000000,10840.000000,8096.088379,21040000
2004-03-25,10900.000000,10940.000000,10620.000000,10700.000000,7991.526367,23440000
2004-03-26,10940.000000,11080.000000,10860.000000,10900.000000,8140.896484,42705000
2004-03-29,10980.000000,11220.000000,10960.000000,11100.000000,8290.272461,24570000
2004-03-30,11240.000000,11300.000000,11140.000000,11200.000000,8364.959961,20140000
2004-03-31,11360.000000,11440.000000,11260.000000,11440.000000,8544.210938,29890000
2004-04-01,11400.000000,11500.000000,11360.000000,11500.000000,8589.020508,19785000
2004-04-02,11560.000000,11580.000000,11300.000000,11300.000000,8439.649414,20525000
2004-04-05,11300.000000,11300.000000,11300.000000,11300.000000,8439.649414,0
2004-04-06,11680.000000,11900.000000,11640.000000,11900.000000,8887.769531,41690000
2004-04-07,11900.000000,12140.000000,11820.000000,12000.000000,8962.456055,27205000
2004-04-08,12100.000000,12100.000000,11940.000000,12100.000000,9037.143555,21400000
2004-04-09,11980.000000,12000.000000,11800.000000,11900.000000,8887.769531,16065000
2004-04-12,11900.000000,12280.000000,11880.000000,12200.000000,9111.830078,21795000
2004-04-13,12300.000000,12440.000000,12240.000000,12320.000000,9201.457031,30255000
2004-04-14,12320.000000,12320.000000,12160.000000,12300.000000,9186.521484,40205000
2004-04-15,12300.000000,12300.000000,12300.000000,12300.000000,9186.521484,0
2004-04-16,12200.000000,12200.000000,11840.000000,11880.000000,8872.834961,55345000
2004-04-19,11900.000000,11980.000000,11820.000000,11980.000000,8947.516602,38710000
2004-04-20,12140.000000,12300.000000,11980.000000,12300.000000,9186.521484,34160000
2004-04-21,12260.000000,12540.000000,12160.000000,12500.000000,9335.890625,43295000
2004-04-22,12500.000000,12620.000000,12340.000000,12400.000000,9261.206055,36920000
2004-04-23,12500.000000,12740.000000,12440.000000,12740.000000,9515.142578,36010000
2004-04-26,12740.000000,12760.000000,12520.000000,12520.000000,9350.829102,28090000
2004-04-27,12520.000000,12580.000000,12300.000000,12360.000000,9231.331055,35100000
2004-04-28,12360.000000,12380.000000,12020.000000,12040.000000,8992.329102,39765000
2004-04-29,11700.000000,11800.000000,11440.000000,11520.000000,8603.958008,60840000
2004-04-30,11200.000000,11420.000000,10980.000000,11140.000000,8320.148438,69125000
2004-05-03,11140.000000,11220.000000,10920.000000,11120.000000,8305.210938,38245000
2004-05-04,11120.000000,11280.000000,11000.000000,11100.000000,8290.272461,47555000
2004-05-05,11100.000000,11100.000000,11100.000000,11100.000000,8290.272461,0
2004-05-06,10960.000000,11000.000000,10520.000000,10560.000000,7886.960449,58090000
2004-05-07,10500.000000,10800.000000,10360.000000,10800.000000,8066.213379,45745000
2004-05-10,10600.000000,10680.000000,9840.000000,10180.000000,7603.148926,50775000
2004-05-11,10180.000000,10320.000000,9980.000000,10020.000000,7483.651367,52660000
2004-05-12,10300.000000,10600.000000,10220.000000,10500.000000,7842.151367,45270000
2004-05-13,10400.000000,10500.000000,10140.000000,10140.000000,7573.277344,38605000
2004-05-14,10220.000000,10320.000000,9710.000000,9830.000000,7341.747070,53855000
2004-05-17,9760.000000,9840.000000,9160.000000,9160.000000,6841.343262,54650000
2004-05-18,9010.000000,9560.000000,8960.000000,9470.000000,7072.873535,54350000
2004-05-19,9580.000000,10120.000000,9570.000000,10000.000000,7468.712891,41465000
2004-05-20,9920.000000,10180.000000,9740.000000,9890.000000,7386.554688,41540000
2004-05-21,9990.000000,10040.000000,9870.000000,10040.000000,7498.589844,22495000
2004-05-24,10280.000000,10300.000000,10120.000000,10220.000000,7633.024414,19995000
2004-05-25,10040.000000,10060.000000,9830.000000,9840.000000,7349.212402,27125000
2004-05-26,9840.000000,9840.000000,9840.000000,9840.000000,7349.212402,0
2004-05-27,10220.000000,10260.000000,10100.000000,10120.000000,7558.335938,28035000
2004-05-28,10320.000000,10400.000000,10200.000000,10400.000000,7767.463379,25515000
2004-05-31,10340.000000,10360.000000,9990.000000,10120.000000,7558.335938,23875000
2004-06-01,10160.000000,10340.000000,10120.000000,10300.000000,7692.776367,15500000
2004-06-02,10200.000000,10220.000000,9980.000000,10040.000000,7498.589844,25795000
2004-06-03,10060.000000,10140.000000,9470.000000,9470.000000,7072.873535,51000000
2004-06-04,9500.000000,9630.000000,9340.000000,9620.000000,7184.903809,33960000
2004-06-07,9840.000000,9940.000000,9770.000000,9920.000000,7408.964844,28310000
2004-06-08,10100.000000,10140.000000,9920.000000,9960.000000,7438.838867,20680000
2004-06-09,10080.000000,10100.000000,9610.000000,9660.000000,7214.777832,28850000
2004-06-10,9500.000000,9580.000000,9300.000000,9360.000000,6990.717773,55930000
2004-06-11,9360.000000,9370.000000,8660.000000,8730.000000,6520.187988,72110000
2004-06-14,8600.000000,8880.000000,8530.000000,8570.000000,6400.687012,46480000
2004-06-15,8600.000000,8770.000000,8420.000000,8770.000000,6550.062500,39720000
2004-06-16,8800.000000,9030.000000,8690.000000,8720.000000,6512.717285,37445000
2004-06-17,8790.000000,8840.000000,8580.000000,8840.000000,6602.344727,36855000
2004-06-18,8700.000000,8880.000000,8560.000000,8710.000000,6505.250977,26215000
2004-06-21,8800.000000,8980.000000,8740.000000,8920.000000,6662.093750,30140000
2004-06-22,8840.000000,8890.000000,8710.000000,8880.000000,6632.218262,21445000
2004-06-23,9000.000000,9080.000000,8870.000000,8980.000000,6706.904785,28555000
2004-06-24,9240.000000,9450.000000,9180.000000,9390.000000,7013.121582,36185000
2004-06-25,9490.000000,9660.000000,9430.000000,9640.000000,7199.841309,30360000
2004-06-28,9600.000000,9600.000000,9290.000000,9360.000000,6990.717773,26850000
2004-06-29,9200.000000,9470.000000,9160.000000,9420.000000,7035.528809,23050000
2004-06-30,9490.000000,9590.000000,9390.000000,9540.000000,7125.154785,25990000
2004-07-01,9520.000000,9550.000000,9290.000000,9300.000000,6945.903809,25615000
2004-07-02,9100.000000,9100.000000,8820.000000,8880.000000,6632.218262,35895000
2004-07-05,8880.000000,8930.000000,8670.000000,8860.000000,6617.280273,27500000
2004-07-06,8730.000000,8930.000000,8730.000000,8820.000000,6587.404785,22855000
2004-07-07,8500.000000,8740.000000,8400.000000,8740.000000,6527.655273,37500000
2004-07-08,8540.000000,8640.000000,8390.000000,8400.000000,6273.719727,55340000
2004-07-09,8360.000000,8510.000000,8350.000000,8480.000000,6333.469238,38780000
2004-07-12,8520.000000,8590.000000,8440.000000,8460.000000,6318.531738,33385000
2004-07-13,8530.000000,8670.000000,8440.000000,8670.000000,6475.374023,25770000
2004-07-14,8590.000000,8650.000000,8330.000000,8360.000000,6243.845215,30450000
2004-07-15,8320.000000,8380.000000,7990.000000,8170.000000,6101.939941,57275000
2004-07-16,8080.000000,8460.000000,7990.000000,8460.000000,6318.531738,48085000
2004-07-19,8300.000000,8550.000000,8280.000000,8530.000000,6370.813965,24125000
2004-07-20,8380.000000,8460.000000,8340.000000,8340.000000,6228.909180,20245000
2004-07-21,8530.000000,8630.000000,8500.000000,8590.000000,6415.624512,23740000
2004-07-22,8350.000000,8370.000000,8270.000000,8350.000000,6236.376465,31100000
2004-07-23,8340.000000,8430.000000,8310.000000,8360.000000,6243.845215,19550000
2004-07-26,8200.000000,8410.000000,8200.000000,8360.000000,6243.845215,16385000
2004-07-27,8280.000000,8420.000000,8200.000000,8400.000000,6273.719727,20840000
2004-07-28,8540.000000,8590.000000,8420.000000,8460.000000,6318.531738,23450000
2004-07-29,8310.000000,8360.000000,8200.000000,8220.000000,6139.284180,17945000
2004-07-30,8330.000000,8390.000000,8280.000000,8340.000000,6228.909180,19500000
2004-08-02,8350.000000,8350.000000,8160.000000,8160.000000,6094.471191,22380000
2004-08-03,8200.000000,8300.000000,8180.000000,8260.000000,6169.158203,14365000
2004-08-04,8110.000000,8260.000000,8060.000000,8260.000000,6169.158203,18795000
2004-08-05,8260.000000,8470.000000,8210.000000,8460.000000,6318.531738,21590000
2004-08-06,8300.000000,8520.000000,8280.000000,8390.000000,6266.251953,17920000
2004-08-09,8160.000000,8380.000000,8160.000000,8380.000000,6258.784180,25340000
2004-08-10,8340.000000,8510.000000,8330.000000,8480.000000,6333.469238,18820000
2004-08-11,8560.000000,8610.000000,8510.000000,8510.000000,6355.876465,18415000
2004-08-12,8460.000000,8620.000000,8430.000000,8620.000000,6438.031738,28485000
2004-08-13,8620.000000,8800.000000,8520.000000,8760.000000,6542.593262,24825000
2004-08-16,8720.000000,8760.000000,8530.000000,8600.000000,6423.094238,18070000
2004-08-17,8700.000000,8720.000000,8510.000000,8510.000000,6355.876465,14355000
2004-08-18,8590.000000,8640.000000,8450.000000,8600.000000,6423.094238,20750000
2004-08-19,8690.000000,8840.000000,8680.000000,8830.000000,6594.876953,27970000
2004-08-20,8790.000000,8790.000000,8670.000000,8680.000000,6482.843750,16310000
